OTU,FConL1,FConL2,FConL3,FConR1,FConR2,FConR3,FConS1,FConS2,FConS3,FFAL1,FFAL2,FFAL3,FFAR1,FFAR2,FFAR3,FFAS1,FFAS2,FFAS3,FWSHML1,FWSHML2,FWSHML3,FWSHMR1,FWSHMR2,FWSHMR3,FWSHMS1,FWSHMS2,FWSHMS3,VConL1,VConL2,VConL3,VConR1,VConR2,VConR3,VConS1,VConS2,VConS3,VFAL1,VFAL2,VFAL3,VFAR1,VFAR2,VFAR3,VFAS1,VFAS2,VFAS3,VWSHML1,VWSHML2,VWSHML3,VWSHMR1,VWSHMR2,VWSHMR3,VWSHMS1,VWSHMS2,VWSHMS3
OTU2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,45,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2536,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU254,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2543,0,0,0,0,0,0,11,6,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,14,5,3,0,0,0,0,0,0,0,5,15,4,78,0,0,0,0,0,14,4
OTU2545,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2546,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,6,1,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2550,1,5,5,2,3,0,3,4,7,0,3,0,0,0,0,1,1,0,1,6,7,0,0,0,0,0,0,6,1,10,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
OTU2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU256,0,0,8,0,0,1,18,4,0,0,0,0,0,0,0,0,0,0,6,0,10,26,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2565,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU257,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,6,0,49,0,0,0,0,0,0,0
OTU2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
OTU2577,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2581,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU2589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU259,2,11,0,0,0,0,14,0,3,0,0,0,1,0,0,19,115,1,5,18,8,3,2,1,7,0,0,2,0,15,2,0,4,0,8,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
OTU2593,0,2,0,0,2,0,5,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,57,42,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,19,0,0
OTU2594,0,22,0,10,5,0,20,5,10,0,0,0,0,0,0,0,2,0,3,17,11,0,0,1,0,0,22,0,13,4,0,0,0,3,4,3,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,3,0,0
OTU26,0,8,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU260,11,9,44,19,4,0,28,11,14,0,0,1,0,0,0,0,5,2,33,39,2,0,0,0,0,0,15,0,0,12,0,0,2,0,0,0,2,20,1,0,0,1,4,0,0,11,0,0,0,0,0,2,0,33
OTU2600,0,0,0,0,0,0,0,6,0,0,12,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0
OTU2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0
OTU2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2608,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,10
OTU2610,5,4,0,0,0,1,0,0,7,15,12,23,0,0,0,21,7,2,3,2,6,0,0,0,6,5,1,0,1,15,0,5,2,9,1,3,3,0,11,1,0,11,6,0,50,0,0,0,0,11,6,9,0,16
OTU2611,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,2,5,0,0,9,0,0,0,0,0,0,103,20,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
OTU2612,53,0,56,1,1,0,41,10,0,172,212,217,2,1,0,24,19,35,40,12,9,1,1,0,17,3,11,51,225,10,38,4,9,36,65,66,40,3,69,0,3,43,11,2,10,4,0,24,0,11,54,6,14,24
OTU2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU262,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2620,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2624,14,13,5,8,12,1,71,43,56,1,6,4,0,0,0,5,3,2,12,18,9,6,0,1,5,5,3,0,5,41,0,0,0,19,17,5,0,3,0,0,0,0,14,5,31,13,0,0,1,0,3,7,6,24
OTU2629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU263,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0
OTU2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,259,40,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
OTU2634,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2636,0,0,0,0,0,0,0,1,5,7,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22,0,0,0,3,0,92,11,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,3,0,0
OTU2638,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,3,0,0,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU264,1,2,0,0,2,0,15,4,3,15,3,0,0,0,0,0,0,12,0,15,0,0,0,1,11,0,0,1,0,0,0,0,0,8,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU265,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU2653,0,0,0,1,2,0,3,1,3,0,0,0,0,0,0,3,5,0,0,2,7,0,4,2,0,0,0,0,0,0,3,0,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2658,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU266,2,0,1,1,0,3,6,0,1,0,0,0,1,0,0,0,0,0,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2660,10,1,3,6,0,0,11,3,20,6,0,5,0,0,0,0,1,0,1,2,3,0,0,0,0,4,0,0,4,7,0,3,0,0,3,2,0,0,0,0,0,0,1,2,13,23,0,0,0,0,1,1,3,10
OTU2665,1,1,0,0,1,0,17,5,16,0,0,0,0,0,0,0,0,0,2,6,7,0,0,0,2,0,0,3,0,4,0,0,0,8,7,0,0,0,0,0,0,2,1,0,11,0,0,0,0,0,0,0,0,0
OTU2668,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU2669,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU2671,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2673,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU268,26,14,123,20,40,23,50,15,32,0,25,0,0,0,0,0,0,0,94,19,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2680,9,2,10,1,17,4,80,9,27,25,7,56,2,0,0,54,65,58,73,89,13,24,0,2,148,38,3,13,96,5,0,24,5,6,5,9,8,8,7,0,1,11,24,1,18,0,0,0,0,25,27,17,4,15
OTU2682,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU2683,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,62,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2688,18,6,10,5,11,33,5,24,7,18,14,34,1,0,0,77,29,35,25,21,13,0,1,1,29,13,42,3,21,15,0,1,0,5,12,1,15,1,7,1,0,7,5,0,9,30,0,0,0,0,4,8,0,4
OTU269,3,0,2,0,0,5,2,3,0,0,0,21,0,0,0,23,0,2,4,0,0,0,1,0,0,5,10,18,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
OTU2691,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,8,4,3,3,3,0,0,0,6,0,0,0,0,0,0,12,0,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2694,26,38,20,14,16,10,1,9,2,18,18,0,0,0,0,5,0,19,8,17,3,1,4,0,23,0,0,1,51,14,1,2,0,14,31,12,12,0,0,0,0,7,2,2,21,0,0,0,0,0,5,0,9,9
OTU2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6,0,9,0,0,0,0,17,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
OTU2699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU270,0,0,0,21,2,0,6,0,0,0,0,0,0,0,0,17,0,0,4,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,1
OTU2701,0,10,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2702,0,73,0,1,9,0,26,60,1,0,30,0,0,0,0,0,0,0,43,27,15,0,2,2,4,11,0,2,0,0,0,0,0,0,7,100,6,0,0,0,0,28,3,19,74,0,0,0,0,0,2,2,0,10
OTU2703,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU2709,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2711,1,0,2,1,3,0,13,7,2,0,4,0,0,0,0,1,0,0,2,2,2,11,0,1,1,0,1,0,2,9,1,1,1,18,19,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1
OTU2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,116,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2732,0,6,0,0,3,6,0,3,9,0,7,0,2,0,1,0,0,0,10,5,1,6,1,2,0,0,0,6,0,0,8,2,0,0,2,0,22,0,7,2,0,20,0,4,0,0,0,0,0,0,13,0,0,0
OTU2733,3,1,0,0,0,0,2,2,11,1,0,0,0,0,0,1,0,0,2,0,4,0,0,0,3,1,1,0,1,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,6
OTU2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,1,12,0,0,0,0,0,0,10,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,91,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2738,5,99,4,8,9,10,37,117,44,0,0,0,0,0,0,7,24,15,69,82,47,0,0,0,0,15,5,0,0,7,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU274,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,21,0,0,0,0,3,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0
OTU2742,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,8,0,1,2
OTU2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
OTU2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
OTU2748,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU275,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2753,0,4,0,0,1,0,0,0,1,0,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,61,0,48,8,2,62,49,6,12,12,6,0,72,16,4,95,4,0,19,0,0,79,22,42,114
OTU2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2757,3,1,2,21,15,4,1,13,14,0,0,0,1,0,3,4,4,6,8,14,30,0,1,1,1,0,0,28,0,21,1,33,7,6,159,84,1,3,6,3,4,38,0,6,23,7,1,40,36,5,21,0,15,3
OTU2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU276,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2767,0,0,0,5,3,4,81,17,12,0,0,0,0,0,1,0,0,0,40,5,32,0,0,0,1,0,25,0,0,0,0,0,0,174,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU277,0,0,0,0,0,0,29,4,0,0,0,1,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,23,0,0,0,12,0,0,0,3
OTU2773,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0,0,5
OTU2774,10,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,4,0,0,0,22,15,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,1
OTU2777,39,8,0,2,2,2,28,12,9,766,404,1910,6,0,0,33,20,113,32,55,6,2,0,0,6,1,2,23,348,469,0,7,6,1,72,144,13,8,39,0,2,16,23,19,6,139,107,99,0,6,9,131,218,26
OTU278,0,0,0,0,0,0,0,24,4,0,0,0,0,0,1,0,0,0,9,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2786,0,8,4,0,0,2,9,6,5,0,0,0,0,0,0,0,10,0,3,3,21,3,2,2,0,0,8,24,1,0,0,6,0,4,4,9,2,6,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,2
OTU279,0,2,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,2,3,1,1,0,0,0,2,0,1,0,0,7,0,0,0,7,1,0,0,0,0,1,0,2,2,1,15,0,0,0,0,0,1,1,3,3
OTU2792,19,44,6,4,7,0,12,11,15,46,51,8,0,0,0,7,6,4,1,3,3,0,0,0,31,7,14,8,2,65,1,11,0,7,2,24,4,7,0,0,0,8,61,19,127,24,0,3,1,2,3,13,27,58
OTU2794,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2795,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU2802,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0
OTU2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU281,0,0,8,0,2,0,7,10,23,0,0,0,0,0,0,0,9,3,21,18,9,0,0,0,0,0,0,13,16,9,1,0,0,0,5,16,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
