OTU,VConL1,VConL2,VConL3,VConR1,VConR2,VConR3,VConS1,VConS2,VConS3,VFAL1,VFAL2,VFAL3,VFAR1,VFAR2,VFAR3,VFAS1,VFAS2,VFAS3,VWSHML1,VWSHML2,VWSHML3,VWSHMR1,VWSHMR2,VWSHMR3,VWSHMS1,VWSHMS2,VWSHMS3
OTU4844,1,0,0,0,13,0,0,0,0,11,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4846,0,0,0,0,9,0,0,0,0,0,0,0,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0
OTU4847,27,25,32,4,0,0,1,1,18,0,0,0,0,36,0,0,0,6,0,0,0,23,0,0,0,0,0
OTU4848,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,3,2,0,0,0,0
OTU4849,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,13,0,0,0,0,0,0,0,0,0
OTU4853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0
OTU4854,0,0,0,0,10,6,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0
OTU4855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
OTU4856,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0
OTU4858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU4859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU4861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
OTU4866,1,0,0,0,0,1,2,0,0,0,2,3,0,0,0,0,0,2,0,5,0,0,0,0,0,0,2
OTU487,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4872,1,8,0,124,80,17,3,1,14,3,6,95,41,0,121,2,9,64,0,1,0,140,0,125,0,0,4
OTU4873,0,1,0,0,0,3,0,1,33,0,19,0,0,0,13,0,0,7,29,0,0,0,0,12,0,21,0
OTU4875,0,1,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0
OTU4878,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
OTU4879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4880,1,0,36,0,10,4,0,22,27,2,8,0,0,0,3,38,7,40,12,1,1,0,1,8,11,60,110
OTU4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
OTU4884,0,0,0,0,0,0,4,0,0,0,1,3,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0
OTU4885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
OTU4886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
OTU4887,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
OTU4888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
OTU4889,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU4895,0,0,1,0,0,0,0,0,0,0,0,0,4,0,176,0,3,0,0,0,0,0,0,0,0,0,0
OTU4898,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
OTU4899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
OTU49,5,7,27,7,38,19,13,15,248,2,24,12,28,4,28,12,21,28,13,0,0,18,8,21,29,28,43
OTU490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,73,0,0,0,0
OTU4904,15,0,4,16,0,1,0,0,0,12,0,5,0,0,23,0,1,0,0,0,0,0,4,0,0,0,0
OTU4905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU4907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU4912,0,0,0,4,0,0,4,2,0,0,0,3,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
OTU4913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU4916,33,0,12,0,0,0,43,12,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
OTU4918,0,0,0,0,0,3,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
OTU4925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU4928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU4930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
OTU4933,8,16,0,3,1,1,3,4,0,0,0,0,0,16,10,1,0,1,7,11,25,9,0,2,0,0,0
OTU4935,6,15,1,3,12,3,1,1,21,3,4,1,0,0,15,11,0,10,6,0,0,3,0,22,49,15,3
OTU4938,0,0,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
OTU4939,5,0,0,0,0,0,0,0,0,9,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
OTU494,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4940,0,0,12,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
OTU4941,0,0,0,0,0,0,0,0,0,0,2,12,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0
OTU4942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
OTU4946,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
OTU4952,55,17,0,11,15,0,0,0,0,66,279,0,0,0,22,74,10,7,0,0,0,0,0,0,0,0,0
OTU4953,0,0,0,0,0,0,0,0,0,0,0,0,0,20,69,2,0,0,0,0,0,0,0,0,105,0,0
OTU4954,41,0,0,3,9,1,3,27,19,51,0,10,0,18,29,0,10,21,16,0,0,0,0,5,10,6,0
OTU4957,0,0,0,4,0,1,0,0,1,0,0,2,1,0,16,0,0,0,0,0,0,0,0,8,5,2,0
OTU4960,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
OTU4961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU4967,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
OTU497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4970,1,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,20,0,0,0
OTU4972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
OTU4973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU4975,4,8,15,8,3,4,1,10,8,0,0,0,0,5,20,0,2,0,0,0,2,24,0,0,5,2,7
OTU498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4983,0,0,0,0,0,2,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
OTU4985,2,0,0,0,0,0,0,0,0,1,0,7,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0
OTU4986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
OTU4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4989,0,0,14,0,4,1,2,5,5,0,1,0,0,3,0,3,2,11,1,1,0,0,0,0,1,5,6
OTU499,0,0,0,33,277,7,0,7,0,0,1,21,72,98,9,0,1,2,0,0,0,54,9,4,0,0,0
OTU4999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0
OTU5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5001,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5005,0,12,0,2,9,0,2,0,7,0,0,1,1,0,1,2,0,6,19,2,2,0,1,0,0,0,0
OTU5009,1,0,0,0,36,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5013,1,0,6,0,0,0,0,0,4,0,1,0,0,0,0,10,2,16,0,0,3,0,0,0,13,2,12
OTU5017,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
OTU5027,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5028,13,0,1,2,0,1,0,2,6,0,0,21,0,2,0,396,0,0,0,0,0,0,0,0,0,28,0
OTU503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU5031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU5032,5,0,1,4,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
OTU5033,14,16,147,5,384,80,17,35,242,78,40,0,61,55,161,266,65,251,68,14,31,33,31,610,98,246,827
OTU5034,11,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
OTU504,0,0,0,5,11,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5048,2,0,0,5,2,0,3,0,3,3,1,26,0,0,0,1,0,0,5,0,0,46,16,17,2,0,1
OTU5051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
OTU5053,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42
OTU5060,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU5061,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0
OTU5065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5070,0,0,0,0,0,0,3,0,1,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5073,0,37,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU508,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
OTU5082,0,1,22,0,9,17,1,2,9,3,6,0,4,0,5,62,11,40,11,0,0,0,0,6,9,24,72
OTU5083,0,0,0,0,0,0,0,31,27,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,2,0,0
OTU5086,0,0,0,0,0,0,0,1,0,0,4,0,0,0,10,0,6,2,0,6,0,0,1,1,0,0,0
OTU5090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU5091,0,0,1,0,0,0,14,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1
OTU5095,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU5098,0,0,1,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
OTU51,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU510,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0
OTU5100,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
OTU5101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
OTU5106,0,0,0,0,1,0,0,52,54,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,5,1,0
OTU511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU5115,34,4,0,0,10,11,1,0,7,49,10,14,1,1,9,4,6,19,0,0,0,13,1,16,0,0,15
OTU5119,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,2,9,0,0,0,0,10,0,0,0,0
OTU512,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU5131,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU5133,21,1,132,3,264,39,0,28,130,43,37,1,61,2,37,164,37,100,32,2,6,4,40,243,46,45,280
OTU5135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU5140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5167,0,0,7,0,0,0,0,2,0,0,1,0,0,0,0,1,2,48,1,0,0,0,0,0,5,1,5
OTU5169,24,40,0,1,0,6,4,1,0,16,0,2,0,0,20,0,0,8,0,38,0,0,0,0,0,0,0
OTU517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5171,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0
OTU5173,1,0,0,0,1,1,0,0,4,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0
OTU5175,12,34,21,26,0,0,354,103,7,0,0,0,0,0,7,1,0,15,144,0,0,18,0,0,0,0,0
OTU5177,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
OTU5181,1,0,8,2,5,1,0,5,1,0,2,5,0,2,0,5,0,2,10,7,8,0,1,1,1,1,1
OTU5182,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
OTU5187,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3,0,0
OTU5188,9,1,0,0,0,0,7,1,0,0,0,0,0,0,14,0,0,10,0,0,0,0,0,0,0,0,10
OTU5196,6,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU5198,0,0,0,0,0,0,2,25,38,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0
OTU5201,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
OTU5202,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
OTU5203,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU5204,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2
OTU5205,1,2,0,0,1,0,2,0,0,0,0,3,0,0,8,0,1,5,0,0,4,2,2,0,0,1,1
OTU5207,0,0,0,0,4,0,0,0,0,0,0,0,0,0,23,0,1,19,0,0,0,28,0,0,1,13,0
OTU5209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5213,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU5214,2,0,0,0,0,0,10,27,1,2,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
OTU5217,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
OTU5218,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
OTU5220,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
OTU5223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
OTU5224,2,0,21,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0
OTU5227,0,26,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,10,0
OTU5229,0,12,39,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0
OTU5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU5233,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0
OTU5234,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
OTU5237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU5238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
OTU5239,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
OTU524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU5240,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,11,0,0
OTU5243,2,0,5,0,4,0,6,2,3,0,0,0,0,1,1,3,1,13,0,0,0,0,0,0,2,1,6
OTU5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU5247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
OTU5249,0,4,18,1,6,0,1,0,6,0,0,0,0,0,2,7,4,23,3,4,0,0,0,0,9,0,18
OTU525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5250,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
OTU5251,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,5
OTU5253,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,1,2,0,0,0,0,0,0,14,0,0,7
OTU5254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
OTU5255,0,0,0,2,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU5257,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU5259,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0
OTU526,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5260,0,3,15,1,7,0,3,5,2,0,4,1,0,1,2,4,3,12,14,25,4,1,1,2,5,5,34
OTU5262,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU5264,0,0,21,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
OTU5265,0,0,0,0,0,0,0,94,61,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,10,0,0
OTU5266,0,0,0,4,41,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5267,1,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5270,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
OTU5271,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0
OTU5277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
OTU5279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4,2,2,0
OTU528,2,0,11,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
OTU5280,4,0,0,0,1,0,0,0,0,7,0,6,2,0,4,0,2,1,0,0,0,0,15,0,0,0,0
OTU5282,0,50,34,7,0,0,4,7,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1
OTU5285,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0
OTU5286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU529,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5291,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
OTU5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0
OTU5293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
OTU5295,4,2,8,0,0,0,15,4,2,1,0,3,0,0,0,2,0,0,7,0,0,0,0,0,1,2,0
OTU5297,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
OTU5298,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
OTU53,0,3,22,0,0,7,12,3,3,0,0,0,0,2,0,0,0,0,20,0,0,0,0,0,32,6,0
OTU530,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5307,1,0,0,1,0,0,3,0,0,1,0,1,0,0,0,4,0,0,49,0,0,0,0,0,2,0,0
OTU5308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU5309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5326,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5335,5,6,27,0,1,4,15,4,15,1,15,7,0,0,1,5,13,8,62,0,0,0,2,5,15,15,34
OTU5338,6,0,13,0,9,0,0,0,0,0,0,2,2,2,0,0,0,1,10,0,0,0,0,0,3,0,0
OTU534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
OTU5343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
OTU535,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5351,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
