OTU,FConL1,FConL2,FConL3,FFAL1,FFAL2,FFAL3,FHAL1,FHAL2,FHAL3,VConL1,VConL2,VConL3,VFAL1,VFAL2,VFAL3,VHAL1,VHAL2,VHAL3
OTU5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
OTU5414,5,6,0,0,0,0,18,0,1,10,0,0,0,1,27,17,0,0
OTU5416,0,0,0,0,0,0,26,7,0,21,0,0,0,0,0,357,0,0
OTU5419,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,29,0,0
OTU542,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
OTU5421,7,5,0,10,8,4,18,2,9,0,2,25,0,2,0,3,4,1
OTU543,176,4,18,13,0,0,0,0,18,0,14,0,0,0,0,0,0,0
OTU5438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU544,23,0,3,0,0,0,0,7,0,24,0,5,0,0,0,35,0,0
OTU5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU545,24,20,10,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0
OTU5451,0,0,0,0,0,0,0,0,4,2,0,0,3,1,9,0,20,0
OTU5455,60,22,18,53,0,141,174,25,10,90,176,46,26,23,39,10,46,71
OTU5457,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
OTU5458,1,3,0,12,0,0,3,2,5,2,7,49,1,20,16,94,71,88
OTU5461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
OTU5462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU5465,19,4,16,198,22,272,50,23,4,10,362,32,2,0,0,5,48,0
OTU5474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU5479,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,1,8,4
OTU5493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU5495,0,0,0,0,0,0,0,0,0,0,0,78,0,41,120,89,286,256
OTU5496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69,0
OTU5497,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
OTU55,18,0,6,0,0,0,7,0,2,21,0,0,36,0,0,0,0,0
OTU550,43,76,8,135,129,0,2,1,10,10,40,14,0,5,18,0,0,0
OTU5504,8,0,0,0,0,0,0,0,5,0,308,123,10,18,0,28,70,50
OTU5505,0,0,0,0,0,0,0,9,0,0,0,8,0,1,1,0,38,0
OTU5507,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,1,27,61
OTU5514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU552,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
OTU5520,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,1,0
OTU5523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,5,2
OTU553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5532,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0
OTU554,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU5541,129,52,119,159,181,257,296,243,363,50,255,643,39,236,1156,559,2363,2914
OTU5543,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
OTU5545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU555,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,0
OTU5556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU5557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU556,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
OTU5563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1
OTU5564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
OTU5566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU5573,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,26,0
OTU5579,15,3,8,7,7,10,2,0,2,0,4,107,0,17,31,78,94,57
OTU558,5,1,6,6,8,2,1,0,1,1,1,2,0,0,0,1,6,0
OTU5580,0,0,0,0,0,0,5,0,0,0,0,0,1,0,3,0,0,0
OTU5583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,56,0
OTU5585,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,35,1,0
OTU5590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5592,12,0,0,9,1,0,0,0,0,3,23,24,6,0,3,0,57,0
OTU5596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU5597,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU56,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU560,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU5602,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,0,73,0
OTU561,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5625,5,5,0,0,0,0,13,3,24,30,14,25,30,0,0,5,29,23
OTU5628,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0
OTU5629,0,0,0,0,0,0,0,0,0,0,0,83,0,37,95,125,401,193
OTU563,49,4,3,57,75,2,20,25,23,22,62,39,18,12,10,39,68,0
OTU5630,14,0,18,80,0,0,17,0,10,21,67,10,0,0,0,7,0,160
OTU5634,0,0,5,0,0,0,3,5,8,1,0,0,2,1,60,0,2,1
OTU5635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29
OTU5636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,38
OTU5637,22,0,16,0,0,0,12,0,0,0,0,0,0,21,19,25,12,104
OTU5638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU564,0,12,9,0,0,0,2,11,3,33,0,0,0,0,0,0,0,0
OTU5642,0,0,0,0,0,0,0,0,0,1,0,228,3,255,494,281,829,739
OTU5643,0,0,0,0,0,0,9,3,0,0,0,11,0,0,0,0,0,68
OTU5645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,11,8
OTU565,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5651,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,83,25
OTU5652,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU5659,0,0,0,0,0,51,0,0,0,0,8,24,0,0,0,0,0,52
OTU566,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5670,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,4,5
OTU5673,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
OTU5675,0,0,0,27,0,26,0,0,0,0,0,0,0,0,0,0,0,37
OTU5678,0,0,0,2,0,14,0,0,6,0,12,5,0,0,0,0,0,1
OTU5684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
OTU5686,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU569,6,10,0,5,0,0,7,1,4,1,7,0,0,0,0,0,0,0
OTU5690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5691,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,3,1,5
OTU5692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU5696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5703,3,0,0,0,0,0,1,3,11,0,0,5,0,5,8,2,2,22
OTU5706,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,8,23
OTU5708,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,2
OTU571,240,93,143,387,46,171,262,260,173,36,29,14,35,12,62,799,0,0
OTU5718,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
OTU5719,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5727,2,1,1,14,0,0,3,0,0,7,0,0,4,0,2,0,0,11
OTU5728,0,0,0,57,14,35,14,2,0,11,70,3,0,0,0,7,0,31
OTU5729,2,8,0,0,0,0,17,0,25,3,0,0,0,0,0,0,0,20
OTU573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5735,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
OTU5736,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,2,0
OTU574,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU575,0,63,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
OTU5758,0,0,0,0,0,0,0,0,13,0,0,15,0,0,0,5,1,6
OTU576,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
OTU5772,8,15,1,9,0,0,10,0,9,6,45,228,9,126,133,512,356,526
OTU5778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5781,22,72,8,35,141,0,65,16,33,378,582,176,304,108,354,55,159,50
OTU5783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU579,15,10,0,18,3,0,15,0,0,8,52,0,0,0,0,30,38,0
OTU5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1
OTU5794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU5799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU58,0,7,73,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0
OTU580,244,448,50,846,1175,165,6,34,36,136,57,312,58,44,17,157,0,107
OTU5808,0,2,0,0,0,0,0,3,17,2,0,10,0,0,0,0,0,0
OTU581,0,0,0,0,0,0,28,10,38,0,0,0,0,0,0,0,0,0
OTU5810,1,0,0,0,0,0,0,3,1,72,0,0,167,0,10,0,0,0
OTU5812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
OTU5815,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU5816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU583,37,23,20,15,86,52,41,29,50,56,0,12,0,7,0,0,0,0
OTU5831,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
OTU5833,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5840,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
OTU5847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
OTU5848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
OTU585,28,21,9,39,76,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU5851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU5854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU5855,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0
OTU586,28,10,0,22,0,0,20,16,19,1,164,8,0,0,0,44,0,0
OTU5860,0,0,3,0,0,0,3,1,1,0,0,101,0,98,278,231,319,470
OTU5861,63,18,8,83,56,269,12,30,5,131,162,77,11,13,1,50,1,1
OTU5863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU587,0,4,0,0,0,0,8,13,10,0,0,0,0,0,0,0,0,0
OTU5872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5878,2,0,0,72,61,21,9,12,7,0,0,0,1,2,5,0,1,0
OTU5880,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
OTU5881,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU5889,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0
OTU589,0,0,7,0,0,0,0,0,14,0,0,0,2,1,30,0,0,0
OTU5894,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,1,0,0
OTU5899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5902,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1
OTU5906,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0
OTU5907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5908,0,0,3,0,0,26,2,0,1,0,0,0,0,0,2,0,0,0
OTU5909,17,14,80,1,1,106,24,42,31,137,0,0,114,0,11,0,18,0
OTU5914,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0
OTU593,16,23,11,28,51,0,79,98,59,70,9,10,0,6,0,7,0,0
OTU5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU5939,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5945,0,0,0,0,0,0,0,0,1,58,0,0,90,0,10,0,0,0
OTU595,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0
OTU5952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5958,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU5959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU5961,0,0,0,0,0,48,0,0,8,0,0,37,0,0,0,0,0,0
OTU5966,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0
OTU597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5978,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
OTU598,115,57,0,0,60,47,0,14,1,29,1,0,0,8,1,0,0,0
OTU5984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
OTU599,7,5,12,17,39,0,0,7,3,0,0,0,0,0,0,0,0,0
OTU5990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU5993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
OTU600,36,31,20,0,30,11,13,1,6,0,0,7,0,0,0,0,0,0
OTU6000,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
OTU6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU601,12,7,3,0,39,0,0,4,1,0,33,31,16,11,8,5,0,0
OTU6010,0,0,0,0,9,0,6,0,0,0,23,0,0,0,0,0,0,0
OTU6014,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
OTU6016,9,14,12,18,0,0,25,4,67,2,0,15,1,8,35,42,61,76
OTU6017,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
OTU6018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
OTU602,0,0,0,0,0,0,3,0,0,12,0,0,12,0,0,0,0,0
OTU6020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6021,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0
OTU6022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
OTU6024,0,1,0,0,0,0,0,0,0,4,1,14,0,0,0,1,0,0
OTU6028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU6059,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU606,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU6061,0,6,9,0,0,22,0,0,0,4,0,0,0,0,0,0,0,0
OTU6066,16,7,41,45,47,148,23,34,42,34,291,107,76,7180,57,9,15,53
OTU6069,2,0,4,0,0,0,8,24,37,2,0,0,0,0,0,0,0,0
OTU607,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0
OTU6075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU608,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6081,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU6083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
OTU6084,14,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
OTU6087,17,7,6,0,0,0,16,2,9,0,0,0,0,0,0,0,0,0
OTU6089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6093,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,29,0,0
OTU6094,0,0,0,2,1,1,0,0,0,0,4,0,1,0,0,0,0,0
OTU6095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0
OTU6106,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU611,43,0,0,78,129,0,69,53,49,3,23,28,0,0,3,13,0,0
OTU6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6114,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
OTU6117,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,1,2
OTU612,88,35,52,102,110,261,23,52,6,313,19,46,405,0,0,16,39,0
OTU6122,0,0,2,18,0,0,0,0,0,0,0,3,0,4,0,0,0,0
OTU6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6125,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0
OTU6131,42,9,7,3,9,17,1,0,3,31,9,0,13,0,1,24,0,0
OTU6132,0,0,0,0,0,22,0,0,5,5,0,0,7,0,0,0,0,0
OTU6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU6137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU614,7,9,4,7,3,7,1,7,14,4,2,4,1,7,10,7,1,13
OTU6143,0,0,0,0,0,0,0,0,3,0,28,3,0,17,20,3,0,0
OTU6146,10,7,0,0,0,0,21,17,4,0,0,18,0,0,4,0,0,0
OTU6147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6148,0,0,0,0,52,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU6149,8,0,0,0,0,0,39,0,18,19,90,13,85,41,1,0,2,2
OTU615,5,13,3,18,34,0,47,8,23,58,72,19,82,5,28,34,0,0
OTU6150,0,0,0,0,0,0,0,0,0,0,1,0,13,2,0,1,0,0
OTU6153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6154,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0
OTU6157,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0
OTU6158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU617,0,0,0,0,0,0,0,0,0,0,5,0,1,2,6,0,0,1
OTU6174,0,2,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0
OTU6176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6182,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0
OTU6183,0,0,1,0,0,0,0,0,4,0,0,0,0,1,12,0,0,0
OTU6186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6190,0,0,0,24,0,0,0,0,0,0,0,0,3,4,0,9,0,19
OTU6193,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU6196,0,0,0,0,39,0,6,0,0,0,0,0,2,0,2,0,0,0
OTU6197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6198,0,16,1,0,0,0,16,14,5,1,0,12,1,0,20,0,0,0
OTU6201,0,0,0,0,0,0,0,0,0,0,0,15,0,1,1,0,0,0
OTU6205,0,0,0,0,0,0,0,0,0,22,0,0,20,0,5,0,0,0
OTU6206,0,0,8,0,0,31,0,0,6,23,57,125,59,22,10,79,27,0
OTU6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU6210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6212,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6226,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0
OTU6227,0,12,0,0,0,0,15,16,24,0,0,0,0,0,4,0,0,0
OTU623,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU6231,5,0,0,0,4,0,0,0,1,8,0,0,0,0,9,0,0,0
OTU6233,0,0,0,0,0,21,0,0,0,0,2,11,21,119,0,82,0,0
OTU6237,0,0,0,17,0,0,0,0,0,19,0,0,40,0,0,0,0,0
OTU624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU6240,31,43,11,0,17,75,30,43,21,1,48,49,123,88,0,23,25,95
OTU6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU6245,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
OTU6247,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
OTU6248,46,27,36,0,12,24,37,57,129,20,40,68,51,40,121,81,150,96
OTU625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6250,0,0,0,0,0,0,0,0,2,8,0,0,16,0,3,0,0,0
OTU6251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6255,0,0,2,1,6,0,3,0,1,33,3,0,5,0,0,0,0,0
OTU6256,0,0,0,0,0,0,0,3,14,0,0,0,0,0,3,0,0,0
OTU6258,0,2,0,0,0,0,3,0,1,2,0,5,0,0,0,0,0,0
OTU6261,0,0,0,0,0,0,4,11,3,0,0,0,0,0,0,0,0,0
OTU6264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6266,39,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0
OTU6269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU627,27,11,3,96,0,68,7,20,22,29,51,30,0,0,0,51,0,0
OTU6270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU6271,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU6274,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
OTU6275,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,16,0,0
OTU6276,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
OTU6277,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
OTU6281,4,0,0,0,0,0,0,7,5,20,0,0,27,1,10,0,0,0
OTU6283,14,5,1,0,0,0,19,8,7,4,1,0,0,0,3,59,42,0
OTU6284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6295,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0
OTU6296,1,3,3,1,0,0,2,1,1,1,0,7,0,0,2,8,0,4
OTU6297,1,0,0,0,0,0,1,0,0,1,0,7,0,0,0,3,0,0
OTU6299,1,2,1,0,1,0,0,1,0,2,0,0,2,1,5,13,0,0
OTU6300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6301,48,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
OTU6302,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
OTU6307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6311,0,1,2,3,0,0,8,6,11,0,0,12,2,0,0,5,3,5
OTU6312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU6314,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6327,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU6329,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
OTU633,2,0,17,14,0,28,0,1,10,14,38,0,0,0,0,17,10,0
OTU6332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
